2018-06-01 04:15:59,353 [6] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 4458862
2018-06-01 04:15:59,371 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 04:15:59,707 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image =  


2018-06-01 04:16:00,712 [14] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 4458862
2018-06-01 04:16:00,727 [14] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 04:16:01,064 [14] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image =  


2018-06-01 04:16:02,071 [6] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 4458862
2018-06-01 04:16:02,091 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 04:16:02,525 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = 
2018-06-01 14:05:41,185 [9] INFO  LOL.AcceptQueue.MonitorService MontiorFunctions League of legends is now running.
2018-06-01 14:05:41,204 [9] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 131636
2018-06-01 14:05:41,228 [9] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 14:05:43,225 [9] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = ¢am M

M 826 5,9915

6&3! I

I I 9 14 6 9,3325

E3$M83

c7 / :25 x?
Summnnzr's m

7215 ~ usm/zms

or / 149 xP
Summnnzr's um

2s :1 - asm/zms

Aolms x?

mummy-Q um


2018-06-01 14:05:44,235 [6] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 131636
2018-06-01 14:05:44,250 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 14:05:45,559 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = ¢am M

M 826 5,9915

6&3! I

I I 9 14 6 9,3325

E3$M83

c7 / :25 x?
Summnnzr's m

7215 ~ usm/zms

or / 149 xP
Summnnzr's um

2s :1 - asm/zms

Aolms x?

mummy-Q um


2018-06-01 14:05:46,574 [14] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 131636
2018-06-01 14:05:46,588 [14] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 14:05:47,903 [14] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = ¢am M

M 826 5,9915

6&3! I

I I 9 14 6 9,3325

E3$M83

c7 / :25 x?
Summnnzr's m

7215 ~ usm/zms

or / 149 xP
Summnnzr's um

2s :1 - asm/zms

Aolms x?

mummy-Q um


2018-06-01 14:05:55,558 [10] INFO  LOL.AcceptQueue.MonitorService MontiorFunctions League of legends is now running.
2018-06-01 14:05:55,572 [10] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 131636
2018-06-01 14:05:55,598 [10] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 14:05:57,418 [10] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = ¢am M

M 826 5,9915

6&3! I

I I 9 14 6 9,3325

E3$M83

c7 / :25 x?
Summnnzr's m

7215 ~ usm/zms

or / 149 xP
Summnnzr's um

2s :1 - asm/zms

Aolms x?

mummy-Q um


2018-06-01 14:05:58,430 [6] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 131636
2018-06-01 14:05:58,447 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 14:05:59,740 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = ¢am M

M 826 5,9915

6&3! I

I I 9 14 6 9,3325

E3$M83

c7 / :25 x?
Summnnzr's m

7215 ~ usm/zms

or / 149 xP
Summnnzr's um

2s :1 - asm/zms

Aolms x?

mummy-Q um


2018-06-01 14:06:03,827 [6] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 131636
2018-06-01 14:06:03,851 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 14:06:05,139 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = ¢am M

M 826 5,9915

6&3! I

I I 9 14 6 9,3325

E3$M83

c7 / :25 x?
Summnnzr's m

7215 ~ usm/zms

or / 149 xP
Summnnzr's um

2s :1 - asm/zms

Aolms x?

mummy-Q um


2018-06-01 14:06:15,136 [15] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions the game is currently being played.
2018-06-01 14:06:25,139 [15] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions the game is currently being played.
2018-06-01 14:06:35,151 [15] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions the game is currently being played.
2018-06-01 14:06:45,158 [15] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions the game is currently being played.
2018-06-01 14:12:53,360 [10] INFO  LOL.AcceptQueue.MonitorService MontiorFunctions League of legends is now running.
2018-06-01 14:12:53,382 [10] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 131636
2018-06-01 14:12:53,411 [10] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 14:12:55,320 [10] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = ¢am M

M 826 5,9915

6&3! I

I I 9 14 6 9,3325

E3$M83

c7 / :25 x?
Summnnzr's m

